Province/State,Country/Region,Lat,Long,ISO 3166-1 Alpha 3-Codes,Sub-region Name,Intermediate Region Code,Date,Deaths,Cases,Recovered,Hospitalised,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,14/05/2020,23,332,285,983,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,15/05/2020,24,334,285,962,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,16/05/2020,24,335,285,921,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,17/05/2020,24,335,285,918,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,18/05/2020,24,335,296,921,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,19/05/2020,24,335,300,901,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,20/05/2020,24,336,302,861,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,21/05/2020,24,336,303,836,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,22/05/2020,24,336,303,827,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,23/05/2020,24,336,303,793,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,24/05/2020,24,336,303,793,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,25/05/2020,24,336,305,795,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,26/05/2020,24,336,306,786,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,27/05/2020,24,336,306,740,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,28/05/2020,24,336,306,712,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,29/05/2020,24,336,309,683,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,30/05/2020,24,336,309,654,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,31/05/2020,24,336,309,651,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,01/06/2020,24,336,311,652,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,02/06/2020,24,336,311,638,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,03/06/2020,24,336,312,613,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,04/06/2020,24,336,312,592,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,05/06/2020,24,336,312,574,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,06/06/2020,24,336,312,553,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,07/06/2020,24,336,312,535,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,08/06/2020,24,336,312,534,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,09/06/2020,24,336,312,516,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,10/06/2020,24,336,312,493,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,11/06/2020,24,336,312,466,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,12/06/2020,24,336,312,458,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,13/06/2020,24,336,312,445,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,14/06/2020,24,336,312,442,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,15/06/2020,24,336,312,438,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,16/06/2020,24,336,312,438,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,17/06/2020,24,336,312,425,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,18/06/2020,24,336,312,410,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,19/06/2020,24,336,312,397,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,20/06/2020,24,336,312,383,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,21/06/2020,24,336,312,380,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,22/06/2020,24,336,312,385,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,23/06/2020,24,336,312,372,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,24/06/2020,24,336,312,363,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,25/06/2020,24,336,312,346,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,26/06/2020,24,336,312,326,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,27/06/2020,24,336,312,319,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,28/06/2020,24,336,312,320,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,29/06/2020,24,336,312,337,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,30/06/2020,24,336,312,304,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,01/07/2020,24,336,312,288,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,02/07/2020,24,336,312,277,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,03/07/2020,24,336,312,265,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,04/07/2020,24,336,312,252,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,05/07/2020,24,336,312,247,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,06/07/2020,24,336,312,243,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,07/07/2020,24,336,312,234,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,08/07/2020,24,336,312,221,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,09/07/2020,24,336,312,211,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,10/07/2020,24,336,312,202,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,11/07/2020,24,336,312,191,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,12/07/2020,24,336,312,189,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,13/07/2020,24,336,312,190,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,14/07/2020,24,336,312,179,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,15/07/2020,24,336,312,178,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,16/07/2020,24,336,312,165,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,17/07/2020,24,336,312,162,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,18/07/2020,24,336,312,160,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,19/07/2020,24,336,312,157,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,20/07/2020,24,336,312,156,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,21/07/2020,24,336,312,147,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,22/07/2020,24,336,312,157,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,23/07/2020,24,336,312,138,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,24/07/2020,24,336,312,131,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,25/07/2020,24,336,312,126,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,26/07/2020,24,336,312,124,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,27/07/2020,24,336,312,123,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,28/07/2020,24,336,312,123,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,29/07/2020,24,336,312,122,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,30/07/2020,24,336,312,118,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,31/07/2020,24,336,312,114,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,01/08/2020,24,336,312,116,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,02/08/2020,24,336,312,113,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,03/08/2020,24,336,312,113,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,04/08/2020,24,336,312,109,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,05/08/2020,24,336,312,108,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,06/08/2020,24,336,312,104,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,07/08/2020,24,336,312,98,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,08/08/2020,24,336,312,92,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,09/08/2020,24,336,312,88,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,10/08/2020,24,336,312,98,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,11/08/2020,24,336,312,94,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,12/08/2020,24,336,312,90,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,13/08/2020,24,336,312,91,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,14/08/2020,24,336,312,90,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,15/08/2020,24,336,312,88,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,16/08/2020,24,336,312,88,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,17/08/2020,24,336,312,88,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,18/08/2020,24,336,312,86,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,19/08/2020,24,336,312,83,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,20/08/2020,24,336,312,82,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,21/08/2020,24,336,312,80,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,22/08/2020,24,336,312,85,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,23/08/2020,24,336,312,78,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,24/08/2020,24,336,312,79,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,25/08/2020,24,336,312,76,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,26/08/2020,24,336,312,75,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,27/08/2020,24,336,312,76,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,28/08/2020,24,336,312,74,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,29/08/2020,24,336,312,75,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,30/08/2020,24,336,312,75,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,31/08/2020,24,336,312,77,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,01/09/2020,24,336,312,77,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,02/09/2020,24,336,312,72,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,03/09/2020,24,336,312,74,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,04/09/2020,24,336,312,74,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,05/09/2020,24,336,312,73,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,06/09/2020,24,337,312,74,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,07/09/2020,24,337,312,81,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,08/09/2020,24,337,312,80,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,09/09/2020,24,337,312,83,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,10/09/2020,24,337,312,85,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,11/09/2020,24,337,312,69,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,12/09/2020,24,337,312,73,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,13/09/2020,24,337,312,76,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,14/09/2020,24,339,312,88,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,15/09/2020,24,339,312,96,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,16/09/2020,24,339,312,100,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,17/09/2020,24,339,312,105,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,18/09/2020,24,339,312,110,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,19/09/2020,24,339,312,117,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,20/09/2020,24,339,312,126,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,21/09/2020,24,340,312,140,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,22/09/2020,24,340,312,147,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,23/09/2020,24,340,312,156,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,24/09/2020,24,340,312,166,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,25/09/2020,24,340,314,182,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,26/09/2020,24,340,314,183,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,27/09/2020,24,340,314,197,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,28/09/2020,24,340,315,216,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,29/09/2020,24,340,315,218,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,30/09/2020,24,340,315,228,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,01/10/2020,24,340,315,233,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,02/10/2020,24,341,315,245,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,03/10/2020,24,342,315,258,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,04/10/2020,24,342,315,275,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,05/10/2020,24,344,316,303,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,06/10/2020,24,345,316,328,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,07/10/2020,24,345,316,350,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,08/10/2020,24,345,316,368,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,09/10/2020,24,345,316,375,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,10/10/2020,24,345,316,392,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,11/10/2020,24,346,316,420,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,12/10/2020,24,346,316,446,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,13/10/2020,24,346,317,476,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,14/10/2020,24,348,319,504,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,15/10/2020,24,348,319,534,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,16/10/2020,24,348,319,567,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,17/10/2020,24,348,319,589,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,18/10/2020,24,348,319,615,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,19/10/2020,24,348,321,660,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,20/10/2020,24,348,321,707,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,21/10/2020,24,348,321,732,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,22/10/2020,24,348,321,748,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,23/10/2020,24,348,321,800,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,24/10/2020,24,348,321,834,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,25/10/2020,24,348,321,881,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,26/10/2020,24,351,321,910,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,27/10/2020,24,352,321,984,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,28/10/2020,24,352,321,1029,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,29/10/2020,24,352,324,1042,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,30/10/2020,24,353,324,1061,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,31/10/2020,24,353,324,1108,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,01/11/2020,24,353,324,1101,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,02/11/2020,24,355,324,1179,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,03/11/2020,24,356,324,1237,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,04/11/2020,24,357,324,1244,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,05/11/2020,24,357,324,1242,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,06/11/2020,24,357,326,1256,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,07/11/2020,24,357,326,1288,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,08/11/2020,24,357,326,1309,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,09/11/2020,25,357,329,1363,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,10/11/2020,25,359,329,1347,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,11/11/2020,25,361,329,1410,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,12/11/2020,25,363,329,1429,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,13/11/2020,25,363,329,1461,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,14/11/2020,25,363,329,1467,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,15/11/2020,25,363,329,1518,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,16/11/2020,25,363,329,1558,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,17/11/2020,25,364,332,1570,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,18/11/2020,25,364,332,1574,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,19/11/2020,25,366,332,1571,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,20/11/2020,25,368,332,1547,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,21/11/2020,25,368,332,1536,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,22/11/2020,25,368,332,1554,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,23/11/2020,25,369,332,1591,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,24/11/2020,25,369,336,1568,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,25/11/2020,25,369,338,1542,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,26/11/2020,25,369,338,1509,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,27/11/2020,25,369,338,1491,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,28/11/2020,25,369,338,1439,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,29/11/2020,25,369,338,1468,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,30/11/2020,25,369,338,1491,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,01/12/2020,25,369,340,1468,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,02/12/2020,25,369,344,1438,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,03/12/2020,25,369,344,1409,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,04/12/2020,25,370,344,1415,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,05/12/2020,25,370,344,1412,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,06/12/2020,25,370,344,1436,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,07/12/2020,25,370,344,1477,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,08/12/2020,25,370,344,1483,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,09/12/2020,25,370,344,1470,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,10/12/2020,25,370,344,1505,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,11/12/2020,25,370,344,1520,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,12/12/2020,25,370,344,1522,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,13/12/2020,25,370,344,1578,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,14/12/2020,25,373,344,1642,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,15/12/2020,25,373,344,1639,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,16/12/2020,25,373,344,1680,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,17/12/2020,25,373,344,1707,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,18/12/2020,25,373,344,1721,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,19/12/2020,25,373,344,1752,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,20/12/2020,25,373,345,1800,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,21/12/2020,25,374,346,1902,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,22/12/2020,25,374,346,1934,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,23/12/2020,25,374,346,1910,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,24/12/2020,25,374,346,1942,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,25/12/2020,25,374,346,1883,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,26/12/2020,25,374,346,1956,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,27/12/2020,25,374,346,2049,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,28/12/2020,25,374,346,2164,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,29/12/2020,25,374,346,2299,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,30/12/2020,25,377,348,2390,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,31/12/2020,25,377,348,2392,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,01/01/2021,25,377,348,2375,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,02/01/2021,25,380,355,2480,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,03/01/2021,25,380,355,2613,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,04/01/2021,25,380,349,2770,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,05/01/2021,25,386,349,2762,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,06/01/2021,25,389,349,2875,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,07/01/2021,25,390,349,2932,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,08/01/2021,25,392,349,3040,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,09/01/2021,25,394,349,3063,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,10/01/2021,25,396,349,3185,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,11/01/2021,25,403,351,3308,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,12/01/2021,25,406,351,3328,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,13/01/2021,25,414,353,3374,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,14/01/2021,25,417,354,3392,,,
Isle of Man,United Kingdom,54.2361,-4.5481,IMN,Northern Europe,0,15/01/2021,25,418,354,3432,,,
